benchmark,query_idx,running_time_sec
JOBLightRanges,845,82.938983
JOBLightRanges,846,1.055554
JOBLightRanges,847,0.370768
JOBLightRanges,848,12.707751
JOBLightRanges,849,0.500535
JOBLightRanges,850,0.081128
JOBLightRanges,851,0.068584
JOBLightRanges,852,0.110374
JOBLightRanges,853,0.109651
JOBLightRanges,854,120.580971
JOBLightRanges,855,0.761467
JOBLightRanges,856,0.244687
JOBLightRanges,857,0.222588
JOBLightRanges,858,0.136480
JOBLightRanges,859,0.255122
JOBLightRanges,860,0.405973
JOBLightRanges,861,0.373421
JOBLightRanges,862,0.122944
JOBLightRanges,863,0.535506
JOBLightRanges,864,0.113160
JOBLightRanges,865,0.274093
JOBLightRanges,866,0.066770
JOBLightRanges,867,0.251683
JOBLightRanges,868,0.252144
