benchmark,query_idx,running_time_sec
JOBLightRanges,750,0.196929
JOBLightRanges,751,0.702960
JOBLightRanges,752,0.349249
JOBLightRanges,753,0.321751
JOBLightRanges,754,0.245274
JOBLightRanges,755,0.223747
JOBLightRanges,756,0.350129
JOBLightRanges,757,0.786579
JOBLightRanges,758,0.230779
JOBLightRanges,759,0.108857
JOBLightRanges,760,0.337567
JOBLightRanges,761,0.527793
JOBLightRanges,762,1.198688
JOBLightRanges,763,0.218886
JOBLightRanges,764,0.092508
JOBLightRanges,765,0.152186
JOBLightRanges,766,0.264555
JOBLightRanges,767,0.809148
JOBLightRanges,768,3.968766
JOBLightRanges,769,0.133893
JOBLightRanges,770,0.133223
JOBLightRanges,771,7.670880
JOBLightRanges,772,0.259436
JOBLightRanges,773,0.076236
JOBLightRanges,774,0.844198
JOBLightRanges,775,0.098240
JOBLightRanges,776,0.090621
JOBLightRanges,777,0.114738
JOBLightRanges,778,5.824267
JOBLightRanges,779,0.596688
JOBLightRanges,780,0.142401
JOBLightRanges,781,0.102103
JOBLightRanges,782,0.086915
JOBLightRanges,783,0.072488
JOBLightRanges,784,0.116761
JOBLightRanges,785,0.104692
JOBLightRanges,786,0.919361
JOBLightRanges,787,0.130825
JOBLightRanges,788,0.097460
JOBLightRanges,789,2.710417
JOBLightRanges,790,0.673223
JOBLightRanges,791,0.176441
JOBLightRanges,792,0.217311
JOBLightRanges,793,0.080387
JOBLightRanges,794,0.094133
JOBLightRanges,795,0.179055
JOBLightRanges,796,0.166684
JOBLightRanges,797,0.124747
JOBLightRanges,798,0.092784
JOBLightRanges,799,0.068250
JOBLightRanges,800,1.501954
JOBLightRanges,801,0.214046
JOBLightRanges,802,1.129456
JOBLightRanges,803,0.090619
JOBLightRanges,804,0.096601
JOBLightRanges,805,34.274520
JOBLightRanges,806,0.960877
JOBLightRanges,807,0.213522
JOBLightRanges,808,0.173738
JOBLightRanges,809,0.070590
JOBLightRanges,810,0.075258
JOBLightRanges,811,0.083921
JOBLightRanges,812,0.221434
JOBLightRanges,813,0.146052
JOBLightRanges,814,0.086320
JOBLightRanges,815,0.263757
JOBLightRanges,816,0.089686
JOBLightRanges,817,0.196141
JOBLightRanges,818,0.107643
JOBLightRanges,819,0.147287
JOBLightRanges,820,1.815693
JOBLightRanges,821,0.073502
JOBLightRanges,822,0.123726
JOBLightRanges,823,0.840115
JOBLightRanges,824,0.061378
JOBLightRanges,825,0.241568
JOBLightRanges,826,0.119388
JOBLightRanges,827,0.331268
JOBLightRanges,828,48.678515
JOBLightRanges,829,8.602632
JOBLightRanges,830,3.331522
JOBLightRanges,831,0.529037
JOBLightRanges,832,6.820502
JOBLightRanges,833,0.382233
JOBLightRanges,834,0.686810
JOBLightRanges,835,9.021189
JOBLightRanges,836,0.588751
JOBLightRanges,837,55.104323
JOBLightRanges,838,0.289863
JOBLightRanges,839,0.281378
JOBLightRanges,840,0.278307
JOBLightRanges,841,0.353820
JOBLightRanges,842,0.288297
JOBLightRanges,843,0.388406
JOBLightRanges,844,0.179027
JOBLightRanges,845,78.089719
JOBLightRanges,846,1.094933
JOBLightRanges,847,0.551555
JOBLightRanges,848,13.446274
JOBLightRanges,849,0.492188
JOBLightRanges,850,0.098996
JOBLightRanges,851,0.085317
JOBLightRanges,852,0.162704
JOBLightRanges,853,0.129260
JOBLightRanges,854,32.686603
JOBLightRanges,855,0.771939
JOBLightRanges,856,0.270451
JOBLightRanges,857,0.232290
JOBLightRanges,858,0.170229
JOBLightRanges,859,0.537543
JOBLightRanges,860,0.366867
JOBLightRanges,861,0.431360
JOBLightRanges,862,0.580231
JOBLightRanges,863,0.532707
JOBLightRanges,864,0.128587
JOBLightRanges,865,0.307982
JOBLightRanges,866,0.229609
JOBLightRanges,867,0.317643
JOBLightRanges,868,0.392840
